"","SID","Alpha","X","age","Age_Category","Condition","Chance","Amount","response_self"
"3935","YF985",0.767349685690676,3935,21.68611111,"18+","DA",75,5,"certain"
"3936","YF985",0.767349685690676,3936,21.68611111,"18+","DA",75,20,"certain"
"3937","YF985",0.767349685690676,3937,21.68611111,"18+","DA",90,50,"chance"
"3938","YF985",0.767349685690676,3938,21.68611111,"18+","DA",90,10,"certain"
"3939","YF985",0.767349685690676,3939,21.68611111,"18+","DA",10,40,"chance"
"3940","YF985",0.767349685690676,3940,21.68611111,"18+","DA",75,100,"chance"
"3941","YF985",0.767349685690676,3941,21.68611111,"18+","DA",50,5,"chance"
"3942","YF985",0.767349685690676,3942,21.68611111,"18+","DA",10,100,"certain"
"3943","YF985",0.767349685690676,3943,21.68611111,"18+","DA",75,10,"certain"
"3944","YF985",0.767349685690676,3944,21.68611111,"18+","DA",50,30,"certain"
"3945","YF985",0.767349685690676,3945,21.68611111,"18+","DA",75,50,"certain"
"3946","YF985",0.767349685690676,3946,21.68611111,"18+","DA",90,30,"certain"
"3947","YF985",0.767349685690676,3947,21.68611111,"18+","DA",50,20,"chance"
"3948","YF985",0.767349685690676,3948,21.68611111,"18+","DA",75,30,"certain"
"3949","YF985",0.767349685690676,3949,21.68611111,"18+","DA",25,40,"chance"
"3950","YF985",0.767349685690676,3950,21.68611111,"18+","DA",90,20,"certain"
"3951","YF985",0.767349685690676,3951,21.68611111,"18+","DA",90,40,"chance"
"3952","YF985",0.767349685690676,3952,21.68611111,"18+","DA",25,5,"chance"
"3953","YF985",0.767349685690676,3953,21.68611111,"18+","DA",50,100,"certain"
"3954","YF985",0.767349685690676,3954,21.68611111,"18+","DA",10,5,"chance"
"3955","YF985",0.767349685690676,3955,21.68611111,"18+","DA",25,30,"chance"
"3956","YF986",0.436561195234608,3956,22.28611111,"18+","DA",50,100,"chance"
"3957","YF986",0.436561195234608,3957,22.28611111,"18+","DA",75,40,"chance"
"3958","YF986",0.436561195234608,3958,22.28611111,"18+","DA",90,50,"chance"
"3959","YF986",0.436561195234608,3959,22.28611111,"18+","DA",75,10,"chance"
"3960","YF986",0.436561195234608,3960,22.28611111,"18+","DA",90,100,"chance"
"3961","YF986",0.436561195234608,3961,22.28611111,"18+","DA",10,20,"certain"
"3962","YF986",0.436561195234608,3962,22.28611111,"18+","DA",90,5,"certain"
"3963","YF986",0.436561195234608,3963,22.28611111,"18+","DA",25,40,"chance"
"3964","YF986",0.436561195234608,3964,22.28611111,"18+","DA",90,30,"chance"
"3965","YF986",0.436561195234608,3965,22.28611111,"18+","DA",10,40,"certain"
"3966","YF986",0.436561195234608,3966,22.28611111,"18+","DA",75,30,"chance"
"3967","YF986",0.436561195234608,3967,22.28611111,"18+","DA",50,50,"chance"
"3968","YF986",0.436561195234608,3968,22.28611111,"18+","DA",25,10,"certain"
"3969","YF986",0.436561195234608,3969,22.28611111,"18+","DA",25,50,"chance"
"3970","YF986",0.436561195234608,3970,22.28611111,"18+","DA",50,20,"chance"
"3971","YF986",0.436561195234608,3971,22.28611111,"18+","DA",10,50,"certain"
"3972","YF986",0.436561195234608,3972,22.28611111,"18+","DA",75,100,"chance"
"3973","YF986",0.436561195234608,3973,22.28611111,"18+","DA",90,10,"chance"
"3974","YF986",0.436561195234608,3974,22.28611111,"18+","DA",90,40,"chance"
"3975","YF986",0.436561195234608,3975,22.28611111,"18+","DA",50,10,"certain"
"3976","YF986",0.436561195234608,3976,22.28611111,"18+","DA",75,20,"chance"
"3977","YF986",0.436561195234608,3977,22.28611111,"18+","DA",25,5,"certain"
"3978","YF986",0.436561195234608,3978,22.28611111,"18+","DA",50,5,"certain"
"3979","YF986",0.436561195234608,3979,22.28611111,"18+","DA",25,100,"chance"
"3980","YF986",0.436561195234608,3980,22.28611111,"18+","DA",25,30,"chance"
"3981","YF986",0.436561195234608,3981,22.28611111,"18+","DA",10,30,"certain"
"3982","YF986",0.436561195234608,3982,22.28611111,"18+","DA",25,20,"certain"
"3983","YF986",0.436561195234608,3983,22.28611111,"18+","DA",10,10,"certain"
"3984","YF986",0.436561195234608,3984,22.28611111,"18+","DA",10,5,"certain"
"3985","YF986",0.436561195234608,3985,22.28611111,"18+","DA",75,50,"chance"
"3986","YF986",0.436561195234608,3986,22.28611111,"18+","DA",50,40,"chance"
"3987","YF986",0.436561195234608,3987,22.28611111,"18+","DA",90,20,"chance"
"3988","YF986",0.436561195234608,3988,22.28611111,"18+","DA",10,100,"certain"
"3989","YF986",0.436561195234608,3989,22.28611111,"18+","DA",75,5,"certain"
"3990","YF986",0.436561195234608,3990,22.28611111,"18+","DA",50,30,"chance"
"3991","YF987",0.476653096616521,3991,22.35277778,"18+","DA",75,100,"chance"
"3992","YF987",0.476653096616521,3992,22.35277778,"18+","DA",50,5,"certain"
"3993","YF987",0.476653096616521,3993,22.35277778,"18+","DA",10,20,"certain"
"3994","YF987",0.476653096616521,3994,22.35277778,"18+","DA",90,100,"chance"
"3995","YF987",0.476653096616521,3995,22.35277778,"18+","DA",10,30,"certain"
"3996","YF987",0.476653096616521,3996,22.35277778,"18+","DA",90,40,"chance"
"3997","YF987",0.476653096616521,3997,22.35277778,"18+","DA",50,10,"certain"
"3998","YF987",0.476653096616521,3998,22.35277778,"18+","DA",10,100,"chance"
"3999","YF987",0.476653096616521,3999,22.35277778,"18+","DA",50,100,"chance"
"4000","YF987",0.476653096616521,4000,22.35277778,"18+","DA",90,50,"chance"
"4001","YF987",0.476653096616521,4001,22.35277778,"18+","DA",10,50,"chance"
"4002","YF987",0.476653096616521,4002,22.35277778,"18+","DA",25,50,"chance"
"4003","YF987",0.476653096616521,4003,22.35277778,"18+","DA",90,30,"chance"
"4004","YF987",0.476653096616521,4004,22.35277778,"18+","DA",90,5,"certain"
"4005","YF987",0.476653096616521,4005,22.35277778,"18+","DA",25,40,"chance"
"4006","YF987",0.476653096616521,4006,22.35277778,"18+","DA",75,40,"chance"
"4007","YF987",0.476653096616521,4007,22.35277778,"18+","DA",10,40,"certain"
"4008","YF987",0.476653096616521,4008,22.35277778,"18+","DA",25,10,"certain"
"4009","YF987",0.476653096616521,4009,22.35277778,"18+","DA",50,50,"chance"
"4010","YF987",0.476653096616521,4010,22.35277778,"18+","DA",90,10,"chance"
"4011","YF987",0.476653096616521,4011,22.35277778,"18+","DA",25,20,"certain"
"4012","YF987",0.476653096616521,4012,22.35277778,"18+","DA",25,5,"certain"
"4013","YF987",0.476653096616521,4013,22.35277778,"18+","DA",75,20,"chance"
"4014","YF987",0.476653096616521,4014,22.35277778,"18+","DA",75,30,"chance"
"4015","YF987",0.476653096616521,4015,22.35277778,"18+","DA",25,100,"chance"
"4016","YF987",0.476653096616521,4016,22.35277778,"18+","DA",10,10,"certain"
"4017","YF987",0.476653096616521,4017,22.35277778,"18+","DA",50,40,"chance"
"4018","YF987",0.476653096616521,4018,22.35277778,"18+","DA",50,30,"chance"
"4019","YF987",0.476653096616521,4019,22.35277778,"18+","DA",50,20,"chance"
"4020","YF987",0.476653096616521,4020,22.35277778,"18+","DA",75,10,"chance"
"4021","YF987",0.476653096616521,4021,22.35277778,"18+","DA",90,20,"chance"
"4022","YF987",0.476653096616521,4022,22.35277778,"18+","DA",75,50,"chance"
"4023","YF987",0.476653096616521,4023,22.35277778,"18+","DA",10,5,"certain"
"4024","YF987",0.476653096616521,4024,22.35277778,"18+","DA",25,30,"chance"
"4025","YF987",0.476653096616521,4025,22.35277778,"18+","DA",75,5,"certain"
"4026","YF988",0.73502988075255,4026,20.79722222,"18+","DA",90,50,"chance"
"4027","YF988",0.73502988075255,4027,20.79722222,"18+","DA",25,50,"chance"
"4028","YF988",0.73502988075255,4028,20.79722222,"18+","DA",25,40,"chance"
"4029","YF988",0.73502988075255,4029,20.79722222,"18+","DA",10,20,"certain"
"4030","YF988",0.73502988075255,4030,20.79722222,"18+","DA",10,100,"chance"
"4031","YF988",0.73502988075255,4031,20.79722222,"18+","DA",90,100,"chance"
"4032","YF988",0.73502988075255,4032,20.79722222,"18+","DA",25,100,"chance"
"4033","YF988",0.73502988075255,4033,20.79722222,"18+","DA",90,30,"chance"
"4034","YF988",0.73502988075255,4034,20.79722222,"18+","DA",50,5,"certain"
"4035","YF988",0.73502988075255,4035,20.79722222,"18+","DA",75,30,"chance"
"4036","YF988",0.73502988075255,4036,20.79722222,"18+","DA",75,40,"chance"
"4037","YF988",0.73502988075255,4037,20.79722222,"18+","DA",50,100,"chance"
"4038","YF988",0.73502988075255,4038,20.79722222,"18+","DA",10,40,"certain"
"4039","YF988",0.73502988075255,4039,20.79722222,"18+","DA",90,10,"chance"
"4040","YF988",0.73502988075255,4040,20.79722222,"18+","DA",75,20,"chance"
"4041","YF988",0.73502988075255,4041,20.79722222,"18+","DA",25,10,"certain"
"4042","YF988",0.73502988075255,4042,20.79722222,"18+","DA",10,30,"certain"
"4043","YF988",0.73502988075255,4043,20.79722222,"18+","DA",90,5,"certain"
"4044","YF988",0.73502988075255,4044,20.79722222,"18+","DA",25,30,"chance"
"4045","YF988",0.73502988075255,4045,20.79722222,"18+","DA",10,10,"certain"
"4046","YF988",0.73502988075255,4046,20.79722222,"18+","DA",50,50,"chance"
"4047","YF988",0.73502988075255,4047,20.79722222,"18+","DA",75,100,"chance"
"4048","YF988",0.73502988075255,4048,20.79722222,"18+","DA",90,20,"chance"
"4049","YF988",0.73502988075255,4049,20.79722222,"18+","DA",25,5,"certain"
"4050","YF988",0.73502988075255,4050,20.79722222,"18+","DA",50,10,"certain"
"4051","YF988",0.73502988075255,4051,20.79722222,"18+","DA",90,40,"chance"
"4052","YF988",0.73502988075255,4052,20.79722222,"18+","DA",50,40,"chance"
"4053","YF988",0.73502988075255,4053,20.79722222,"18+","DA",25,20,"chance"
"4054","YF988",0.73502988075255,4054,20.79722222,"18+","DA",10,50,"certain"
"4055","YF988",0.73502988075255,4055,20.79722222,"18+","DA",75,5,"certain"
"4056","YF988",0.73502988075255,4056,20.79722222,"18+","DA",75,50,"chance"
"4057","YF988",0.73502988075255,4057,20.79722222,"18+","DA",75,10,"certain"
"4058","YF988",0.73502988075255,4058,20.79722222,"18+","DA",10,5,"certain"
"4059","YF988",0.73502988075255,4059,20.79722222,"18+","DA",50,20,"chance"
"4060","YF988",0.73502988075255,4060,20.79722222,"18+","DA",50,30,"chance"
"4061","YF989",0.531602548775484,4061,21.05,"18+","DA",75,20,"certain"
"4062","YF989",0.531602548775484,4062,21.05,"18+","DA",25,100,"certain"
"4063","YF989",0.531602548775484,4063,21.05,"18+","DA",50,10,"certain"
"4064","YF989",0.531602548775484,4064,21.05,"18+","DA",10,40,"chance"
"4065","YF989",0.531602548775484,4065,21.05,"18+","DA",90,50,"certain"
"4066","YF989",0.531602548775484,4066,21.05,"18+","DA",75,100,"chance"
"4067","YF989",0.531602548775484,4067,21.05,"18+","DA",90,10,"certain"
"4068","YF989",0.531602548775484,4068,21.05,"18+","DA",25,50,"chance"
"4069","YF989",0.531602548775484,4069,21.05,"18+","DA",50,100,"certain"
"4070","YF989",0.531602548775484,4070,21.05,"18+","DA",50,5,"chance"
"4071","YF989",0.531602548775484,4071,21.05,"18+","DA",10,100,"certain"
"4072","YF989",0.531602548775484,4072,21.05,"18+","DA",25,30,"chance"
"4073","YF989",0.531602548775484,4073,21.05,"18+","DA",90,30,"certain"
"4074","YF989",0.531602548775484,4074,21.05,"18+","DA",50,20,"chance"
"4075","YF989",0.531602548775484,4075,21.05,"18+","DA",90,100,"chance"
"4076","YF989",0.531602548775484,4076,21.05,"18+","DA",10,20,"chance"
"4077","YF989",0.531602548775484,4077,21.05,"18+","DA",75,50,"certain"
"4078","YF989",0.531602548775484,4078,21.05,"18+","DA",25,40,"chance"
"4079","YF989",0.531602548775484,4079,21.05,"18+","DA",10,30,"chance"
"4080","YF989",0.531602548775484,4080,21.05,"18+","DA",75,30,"certain"
"4081","YF989",0.531602548775484,4081,21.05,"18+","DA",90,5,"certain"
"4082","YF989",0.531602548775484,4082,21.05,"18+","DA",50,50,"certain"
"4083","YF989",0.531602548775484,4083,21.05,"18+","DA",25,10,"chance"
"4084","YF989",0.531602548775484,4084,21.05,"18+","DA",50,40,"certain"
"4085","YF989",0.531602548775484,4085,21.05,"18+","DA",75,5,"certain"
"4086","YF989",0.531602548775484,4086,21.05,"18+","DA",50,30,"certain"
"4087","YF989",0.531602548775484,4087,21.05,"18+","DA",75,40,"certain"
"4088","YF989",0.531602548775484,4088,21.05,"18+","DA",10,5,"chance"
"4089","YF989",0.531602548775484,4089,21.05,"18+","DA",75,10,"certain"
"4090","YF989",0.531602548775484,4090,21.05,"18+","DA",90,40,"certain"
"4091","YF989",0.531602548775484,4091,21.05,"18+","DA",90,20,"chance"
"4092","YF989",0.531602548775484,4092,21.05,"18+","DA",25,20,"chance"
"4093","YF989",0.531602548775484,4093,21.05,"18+","DA",25,5,"chance"
"4094","YF989",0.531602548775484,4094,21.05,"18+","DA",10,10,"chance"
"4095","YF989",0.531602548775484,4095,21.05,"18+","DA",10,50,"chance"
"4096","YF992",0.816636863359261,4096,15.35555556,"14-17","DA",75,20,"certain"
"4097","YF992",0.816636863359261,4097,15.35555556,"14-17","DA",10,20,"chance"
"4098","YF992",0.816636863359261,4098,15.35555556,"14-17","DA",10,30,"chance"
"4099","YF992",0.816636863359261,4099,15.35555556,"14-17","DA",90,50,"certain"
"4100","YF992",0.816636863359261,4100,15.35555556,"14-17","DA",50,5,"chance"
"4101","YF992",0.816636863359261,4101,15.35555556,"14-17","DA",75,30,"certain"
"4102","YF992",0.816636863359261,4102,15.35555556,"14-17","DA",25,50,"chance"
"4103","YF992",0.816636863359261,4103,15.35555556,"14-17","DA",25,40,"chance"
"4104","YF992",0.816636863359261,4104,15.35555556,"14-17","DA",90,5,"chance"
"4105","YF992",0.816636863359261,4105,15.35555556,"14-17","DA",90,10,"certain"
"4106","YF992",0.816636863359261,4106,15.35555556,"14-17","DA",50,10,"chance"
"4107","YF992",0.816636863359261,4107,15.35555556,"14-17","DA",10,100,"chance"
"4108","YF992",0.816636863359261,4108,15.35555556,"14-17","DA",50,100,"certain"
"4109","YF992",0.816636863359261,4109,15.35555556,"14-17","DA",90,100,"certain"
"4110","YF992",0.816636863359261,4110,15.35555556,"14-17","DA",25,10,"chance"
"4111","YF992",0.816636863359261,4111,15.35555556,"14-17","DA",75,100,"certain"
"4112","YF992",0.816636863359261,4112,15.35555556,"14-17","DA",90,30,"certain"
"4113","YF992",0.816636863359261,4113,15.35555556,"14-17","DA",75,10,"chance"
"4114","YF992",0.816636863359261,4114,15.35555556,"14-17","DA",50,30,"certain"
"4115","YF992",0.816636863359261,4115,15.35555556,"14-17","DA",10,50,"chance"
"4116","YF992",0.816636863359261,4116,15.35555556,"14-17","DA",75,40,"certain"
"4117","YF992",0.816636863359261,4117,15.35555556,"14-17","DA",75,5,"chance"
"4118","YF992",0.816636863359261,4118,15.35555556,"14-17","DA",10,40,"chance"
"4119","YF992",0.816636863359261,4119,15.35555556,"14-17","DA",10,5,"chance"
"4120","YF992",0.816636863359261,4120,15.35555556,"14-17","DA",25,30,"chance"
"4121","YF992",0.816636863359261,4121,15.35555556,"14-17","DA",50,20,"certain"
"4122","YF992",0.816636863359261,4122,15.35555556,"14-17","DA",10,10,"chance"
"4123","YF992",0.816636863359261,4123,15.35555556,"14-17","DA",50,50,"certain"
"4124","YF992",0.816636863359261,4124,15.35555556,"14-17","DA",25,20,"chance"
"4125","YF992",0.816636863359261,4125,15.35555556,"14-17","DA",75,50,"certain"
"4126","YF992",0.816636863359261,4126,15.35555556,"14-17","DA",50,40,"certain"
"4127","YF992",0.816636863359261,4127,15.35555556,"14-17","DA",25,5,"chance"
"4128","YF992",0.816636863359261,4128,15.35555556,"14-17","DA",90,40,"certain"
"4129","YF992",0.816636863359261,4129,15.35555556,"14-17","DA",90,20,"certain"
"4130","YF992",0.816636863359261,4130,15.35555556,"14-17","DA",25,100,"certain"
"4131","YF993",0.364348642598042,4131,16.43055556,"14-17","DA",10,30,"chance"
"4132","YF993",0.364348642598042,4132,16.43055556,"14-17","DA",10,100,"chance"
"4133","YF993",0.364348642598042,4133,16.43055556,"14-17","DA",25,50,"chance"
"4134","YF993",0.364348642598042,4134,16.43055556,"14-17","DA",90,30,"chance"
"4135","YF993",0.364348642598042,4135,16.43055556,"14-17","DA",50,10,"chance"
"4136","YF993",0.364348642598042,4136,16.43055556,"14-17","DA",50,5,"chance"
"4137","YF993",0.364348642598042,4137,16.43055556,"14-17","DA",10,20,"chance"
"4138","YF993",0.364348642598042,4138,16.43055556,"14-17","DA",90,10,"chance"
"4139","YF993",0.364348642598042,4139,16.43055556,"14-17","DA",90,100,"chance"
"4140","YF993",0.364348642598042,4140,16.43055556,"14-17","DA",10,5,"chance"
"4141","YF993",0.364348642598042,4141,16.43055556,"14-17","DA",50,50,"chance"
"4142","YF993",0.364348642598042,4142,16.43055556,"14-17","DA",25,10,"chance"
"4143","YF993",0.364348642598042,4143,16.43055556,"14-17","DA",75,40,"chance"
"4144","YF993",0.364348642598042,4144,16.43055556,"14-17","DA",75,100,"certain"
"4145","YF993",0.364348642598042,4145,16.43055556,"14-17","DA",90,50,"chance"
"4146","YF993",0.364348642598042,4146,16.43055556,"14-17","DA",25,30,"chance"
"4147","YF993",0.364348642598042,4147,16.43055556,"14-17","DA",50,100,"certain"
"4148","YF993",0.364348642598042,4148,16.43055556,"14-17","DA",10,40,"chance"
"4149","YF993",0.364348642598042,4149,16.43055556,"14-17","DA",90,5,"chance"
"4150","YF993",0.364348642598042,4150,16.43055556,"14-17","DA",75,30,"chance"
"4151","YF993",0.364348642598042,4151,16.43055556,"14-17","DA",90,40,"chance"
"4152","YF993",0.364348642598042,4152,16.43055556,"14-17","DA",10,50,"chance"
"4153","YF993",0.364348642598042,4153,16.43055556,"14-17","DA",75,20,"chance"
"4154","YF993",0.364348642598042,4154,16.43055556,"14-17","DA",25,40,"chance"
"4155","YF993",0.364348642598042,4155,16.43055556,"14-17","DA",75,10,"chance"
"4156","YF993",0.364348642598042,4156,16.43055556,"14-17","DA",10,10,"chance"
"4157","YF993",0.364348642598042,4157,16.43055556,"14-17","DA",25,5,"chance"
"4158","YF993",0.364348642598042,4158,16.43055556,"14-17","DA",25,100,"chance"
"4159","YF993",0.364348642598042,4159,16.43055556,"14-17","DA",50,20,"chance"
"4160","YF993",0.364348642598042,4160,16.43055556,"14-17","DA",75,5,"certain"
"4161","YF993",0.364348642598042,4161,16.43055556,"14-17","DA",50,40,"chance"
"4162","YF993",0.364348642598042,4162,16.43055556,"14-17","DA",25,20,"certain"
"4163","YF993",0.364348642598042,4163,16.43055556,"14-17","DA",75,50,"chance"
"4164","YF993",0.364348642598042,4164,16.43055556,"14-17","DA",90,20,"chance"
"4165","YF993",0.364348642598042,4165,16.43055556,"14-17","DA",50,30,"chance"
"4166","YF994",0.850543482922044,4166,21.61111111,"18+","DA",90,50,"certain"
"4167","YF994",0.850543482922044,4167,21.61111111,"18+","DA",90,5,"chance"
"4168","YF994",0.850543482922044,4168,21.61111111,"18+","DA",10,20,"chance"
"4169","YF994",0.850543482922044,4169,21.61111111,"18+","DA",10,30,"chance"
"4170","YF994",0.850543482922044,4170,21.61111111,"18+","DA",75,100,"certain"
"4171","YF994",0.850543482922044,4171,21.61111111,"18+","DA",50,100,"certain"
"4172","YF994",0.850543482922044,4172,21.61111111,"18+","DA",50,40,"certain"
"4173","YF994",0.850543482922044,4173,21.61111111,"18+","DA",75,30,"certain"
"4174","YF994",0.850543482922044,4174,21.61111111,"18+","DA",25,10,"certain"
"4175","YF994",0.850543482922044,4175,21.61111111,"18+","DA",50,5,"chance"
"4176","YF994",0.850543482922044,4176,21.61111111,"18+","DA",75,40,"certain"
"4177","YF994",0.850543482922044,4177,21.61111111,"18+","DA",10,40,"chance"
"4178","YF994",0.850543482922044,4178,21.61111111,"18+","DA",90,10,"certain"
"4179","YF994",0.850543482922044,4179,21.61111111,"18+","DA",25,50,"certain"
"4180","YF994",0.850543482922044,4180,21.61111111,"18+","DA",50,20,"certain"
"4181","YF994",0.850543482922044,4181,21.61111111,"18+","DA",90,100,"certain"
"4182","YF994",0.850543482922044,4182,21.61111111,"18+","DA",10,10,"chance"
"4183","YF994",0.850543482922044,4183,21.61111111,"18+","DA",50,30,"certain"
"4184","YF994",0.850543482922044,4184,21.61111111,"18+","DA",25,100,"certain"
"4185","YF994",0.850543482922044,4185,21.61111111,"18+","DA",50,10,"chance"
"4186","YF994",0.850543482922044,4186,21.61111111,"18+","DA",10,5,"chance"
"4187","YF994",0.850543482922044,4187,21.61111111,"18+","DA",25,30,"certain"
